genome_ID	gene_name
MGYG-HGUT-04609	cysK
MGYG-HGUT-04610	malY,cysK,yhaM
MGYG-HGUT-04611	yhaM
MGYG-HGUT-04612	cysK
MGYG-HGUT-04613	cysK
MGYG-HGUT-04614	malY,cysK
MGYG-HGUT-04615	absent
MGYG-HGUT-04616	malY,cysK,yhaM
MGYG-HGUT-04617	cysK,yhaM
MGYG-HGUT-04618	cysK
MGYG-HGUT-04619	cysK,yhaM
MGYG-HGUT-04620	absent
MGYG-HGUT-04621	malY,cysK,yhaM
MGYG-HGUT-04622	malY,cysK
MGYG-HGUT-04623	cysK,yhaM
MGYG-HGUT-04624	cysK
MGYG-HGUT-04625	cysK,yhaM
MGYG-HGUT-04626	yhaM,metC,aspC,iscS
MGYG-HGUT-04627	malY,yhaM
MGYG-HGUT-04628	cysK,yhaM
MGYG-HGUT-04629	malY,yhaM
MGYG-HGUT-04630	cysK,yhaM
MGYG-HGUT-04631	malY,cysK
MGYG-HGUT-04632	malY,cysK,yhaM
MGYG-HGUT-04633	malY,cysK,yhaM
MGYG-HGUT-04634	cysK
MGYG-HGUT-04635	cysK
MGYG-HGUT-04636	yhaM
MGYG-HGUT-04637	cysK,aspC,iscS
MGYG-HGUT-04638	malY,cysK
MGYG-HGUT-04639	cysK
MGYG-HGUT-04640	malY,yhaM
MGYG-HGUT-04641	yhaM,metC,aspC,iscS
MGYG-HGUT-04642	malY,cysK,mgl,yhaM
MGYG-HGUT-04643	cysK
MGYG-HGUT-04644	malY,yhaM
